SYMBOL,R1,R2,R3,R4,R5,R6
Kat6b-ps2,0,0,0,0,0,0
Kat7,2476,2340,2429,2190,2282,2531
Kat8,610,795,542,462,689,531
Katna1,758,664,580,649,698,541
Katnal1,145,384,490,201,183,268
Katnal2,0,0,0,10,4,0
Katnb1,913,860,861,748,987,803
Katnbl1,1608,1892,2137,1788,1858,1828
Kazald1,981,1245,1018,402,537,394
Kazn,109,117,50,128,100,74
Kbtbd11,0,0,28,28,15,11
Kbtbd12,1,12,1,0,3,0
Kbtbd13,0,12,0,5,50,12
Kbtbd2,1236,1248,1793,1730,1715,1379
Kbtbd3,88,123,98,79,144,85
Kbtbd4,202,204,191,170,128,132
Kbtbd6,0,17,32,14,16,15
Kbtbd7,284,435,587,291,380,239
Kbtbd8,73,21,95,98,51,21
Kcmf1,2935,2280,3286,2647,2785,2899
Kcna1,0,0,0,0,0,0
Kcna10,0,0,0,0,0,0
Kcna2,9,0,3,0,5,3
Kcna3,0,0,0,0,3,0
Kcna4,0,9,1,0,0,5
Kcna5,0,0,0,0,0,0
Kcna6,0,12,0,0,3,0
Kcna7,51,123,159,26,59,16
Kcnab1,0,14,0,7,10,10
Kcnab2,21,0,0,3,6,0
Kcnab3,29,48,58,61,97,51
Kcnb1,0,36,35,19,3,0
Kcnb2,97,103,190,102,68,55
Kcnc1,0,4,6,1,12,0
Kcnc2,0,0,0,0,6,0
Kcnc3,24,62,70,88,156,107
Kcnc4,105,339,413,281,405,382
Kcnd1,15,124,32,54,103,75
Kcnd2,0,0,26,0,0,0
Kcnd3,309,392,344,57,221,121
Kcne1,0,0,0,0,0,0
Kcne1l,0,0,0,6,0,0
Kcne2,0,0,0,0,0,0
Kcne3,0,0,0,14,5,4
Kcne4,0,0,0,0,0,0
Kcnf1,25,0,0,6,0,0
Kcng1,12,0,0,11,0,17
Kcng2,0,0,18,9,7,0
Kcng3,0,33,0,5,8,14
Kcng4,28,0,17,31,16,33
Kcnh1,2267,2330,2940,3582,3763,4163
Kcnh2,0,19,0,0,0,0
Kcnh3,626,754,1189,167,350,258
Kcnh4,0,27,0,8,4,0
Kcnh5,0,9,0,0,0,0
Kcnh6,0,0,24,11,2,0
Kcnh7,17,0,36,53,26,29
Kcnh8,0,0,0,0,0,0
Kcnip1,2,2,7,3,1,2
Kcnip2,5,7,0,19,48,27
Kcnip3,6,26,47,23,15,18
Kcnip4,70,105,166,48,65,72
Kcnj1,0,0,0,0,0,0
Kcnj10,7,0,0,1,20,0
Kcnj11,0,0,0,0,0,0
Kcnj12,0,1,0,0,0,0
Kcnj13,0,2,0,2,0,8
Kcnj14,16,0,19,24,0,18
Kcnj15,1481,1325,2229,1331,1834,1930
Kcnj16,9,9,55,4,11,9
Kcnj2,91,89,122,191,360,214
Kcnj3,0,1,1,0,0,0
Kcnj4,0,0,0,0,0,0
Kcnj5,14,14,0,0,5,0
Kcnj6,0,2,0,0,6,12
Kcnj8,0,0,0,14,2,0
Kcnj9,0,0,0,0,0,0
Kcnk1,63,108,146,15,5,0
Kcnk10,134,59,102,69,34,24
Kcnk12,0,0,0,0,0,0
Kcnk13,0,11,0,7,0,9
Kcnk15,0,0,0,0,0,0
Kcnk16,0,0,0,0,0,0
Kcnk18,0,0,0,0,0,0
Kcnk2,1052,1109,2138,1813,1974,1945
Kcnk3,0,5,0,5,4,6
Kcnk4,240,292,354,152,234,124
Kcnk5,52,0,0,171,76,120
Kcnk6,129,320,144,232,314,347
Kcnk7,693,424,512,332,514,590
Kcnk9,0,2,3,0,3,6
Kcnma1,246,114,170,71,43,61
Kcnmb1,0,0,20,5,3,12
Kcnmb2,1,0,0,0,0,0
Kcnmb3,0,0,56,0,0,4
Kcnmb4,124,214,234,152,202,185
Kcnn1,26,48,103,73,46,82
Kcnn2,8,60,0,6,20,25
Kcnn3,52,74,116,155,215,231
Kcnn4,2,35,1,15,9,23
Kcnq1,0,0,23,0,12,0
Kcnq2,0,1,1,0,1,1
Kcnq3,1,30,86,11,2,34
Kcnq4,0,0,0,11,0,0
Kcnq5,0,0,0,8,3,0
Kcnrg,100,70,108,66,57,64
Kcns1,1,11,20,5,0,0
Kcns2,0,0,0,0,0,0
Kcns3,33,0,35,94,51,68
Kcnt1,0,0,0,4,0,0
Kcnt2,0,0,0,6,0,0
Kcnu1,65,69,47,59,40,58
Kcnv1,0,0,32,4,0,0
Kcnv2,0,0,0,0,0,0
Kcp,0,0,0,17,9,8
Kctd1,3353,3103,3443,3255,3770,2901
Kctd10,1829,1621,1412,2237,2327,2011
Kctd12,2044,1405,1444,2564,1870,2153
Kctd12b,168,247,134,91,76,51
Kctd13,973,667,812,390,553,333
Kctd14,155,280,281,114,366,241
Kctd15,4936,5675,6300,3751,5507,3864
Kctd16,0,1,0,0,11,0
Kctd17,887,1187,1162,1410,1661,1392
Kctd18,744,600,850,456,799,472
Kctd19,0,0,0,0,0,0
Kctd2,1517,1877,2021,1134,1638,1080
Kctd20,1906,1665,2385,1985,2404,1847
Kctd21,139,126,69,86,153,123
Kctd3,1700,1986,2186,1745,1885,1729
Kctd4,75,161,64,126,141,85
Kctd5,1087,1149,1188,1079,1224,1181
Kctd6,332,558,993,352,570,376
Kctd7,141,181,138,72,182,156
Kctd8,0,0,0,0,0,0
Kctd9,1358,1733,1730,1267,1224,1179
Kdelc1,834,673,799,659,701,663
Kdelc2,264,211,284,398,492,281
Kdelr1,2637,2500,2651,2950,3251,3106
Kdelr2,1645,1269,1485,1453,1616,1566
Kdelr3,43,14,182,41,112,63
Kdf1,833,744,1011,1094,1146,1256
Kdm1a,2627,3119,3016,2861,3247,2768
Kdm1b,1271,1109,1623,1126,1268,1099
Kdm2a,3298,3974,4160,4194,4293,3986
Kdm2b,1917,1983,2212,1463,1378,1395
Kdm3a,2696,2612,3310,2882,2474,2857
Kdm3b,2523,3203,3406,3255,3261,3544
Kdm4a,2104,2069,3307,2323,2667,2277
Kdm4b,1223,2089,1632,1381,1737,1174
Kdm4c,1049,1157,1682,1298,1145,1200
Kdm4d,0,0,0,14,3,26
Kdm4dl,0,0,0,1,0,0
Kdm5a,2615,3375,4265,3683,3603,3195
Kdm5b,1344,1450,1562,1695,1555,1423
Kdm5c,2726,2189,2493,3847,2578,3852
Kdm5d,48,1442,1488,45,1371,86
Kdm6a,3244,2240,2067,3470,2387,2997
Kdm6b,3627,4753,5840,4272,3931,5145
Kdm7a,2540,2903,2492,2174,1742,1909
Kdm8,327,371,223,212,239,276
Kdr,0,0,1,17,0,8
Kdsr,1151,1844,1550,1277,1387,1019
Keap1,1908,1693,2383,1705,2356,1958
Keg1,0,0,0,0,0,0
Kel,0,0,0,0,0,0
Kera,0,7,0,12,8,0
Khdc1a,0,0,0,0,0,0
Khdc1b,0,0,0,0,0,0
Khdc1c,0,0,0,0,0,0
Khdc3,0,0,0,0,0,0
Khdc4,2782,3414,3115,2665,3073,2366
Khdrbs1,3143,3446,3306,3852,3893,4300
Khdrbs2,49,132,114,66,45,47
Khdrbs3,138,51,42,118,88,56
Khk,998,1005,1153,852,1043,953
Khnyn,1797,2118,2047,1498,2130,1832
Khsrp,2298,2856,2699,2702,3853,3359
Kidins220,6308,5958,7070,5222,6036,5788
Kif11,54,115,17,375,370,266
Kif12,0,0,0,6,0,0
Kif13a,3030,3667,3895,3248,3755,3471
Kif13b,1097,1490,2341,1302,1602,1676
Kif14,129,179,45,201,250,256
Kif15,29,195,148,305,493,342
Kif16b,1320,1496,1707,1436,1629,1300
Kif17,58,58,116,37,61,1
Kif18a,270,345,164,315,370,290
Kif18b,42,47,72,176,163,148
Kif19a,0,17,22,0,0,5
Kif1a,6,78,105,39,47,27
Kif1b,2099,3025,3343,2952,2506,2646
Kif1bp,1371,1222,1025,1022,1352,1060
Kif1c,8858,10628,12068,11266,12768,12818
Kif20a,153,119,132,665,491,532
Kif20b,96,89,120,434,398,359
Kif21a,4120,4293,4293,4619,5468,5709
Kif21b,747,1298,1998,1374,1845,1345
Kif22,51,57,84,448,364,193
Kif22-ps,0,0,0,0,0,0
Kif23,69,199,55,508,563,343
Kif24,76,213,192,167,231,235
Kif26a,399,517,482,592,942,551
Kif26b,95,149,54,216,154,248
Kif27,36,0,64,37,71,47
Kif28,12,15,37,9,15,13
Kif2a,708,1085,1183,1012,1208,835
Kif2b,0,0,0,0,0,0
Kif2c,118,61,47,213,274,170
Kif3a,667,775,1060,811,774,702
Kif3b,1007,1328,1592,1101,1404,1087
Kif3c,836,916,865,890,897,731
Kif4,77,71,10,321,241,305
Kif4-ps,0,0,0,0,0,0
Kif5a,251,60,278,81,151,78
Kif5b,6342,7622,8575,8573,8620,7671
Kif5c,433,257,428,750,858,946
Kif6,0,0,0,7,15,10
Kif7,1310,1408,2015,849,1166,960
Kif9,215,86,212,173,168,116
Kifap3,892,940,1219,1189,1324,988
Kifc1,122,158,75,389,400,269
Kifc2,459,555,683,372,613,412
Kifc3,2123,1929,2400,1909,1959,1944
Kifc5b,73,144,32,119,254,206
Kifc5c-ps,0,0,0,0,0,0
Kin,480,482,437,377,510,371
Kir3dl1,0,0,0,0,0,0
Kir3dl2,0,0,0,0,0,0
Kirrel,2087,2847,2902,3588,3462,3584
Kirrel2,29,19,117,38,28,66
Kirrel3,15,112,84,31,45,19
Kiss1,0,0,0,0,0,0
Kiss1r,88,169,92,98,140,99
Kit,0,18,18,13,30,65
Kitl,1694,1600,1536,1585,1903,998
Kiz,904,641,817,682,600,463
Kl,7,7,33,27,70,10
Klb,0,25,0,2,0,0
Klc1,1858,1737,1992,1811,2101,2184
Klc2,541,548,725,468,797,548
Klc3,5262,5671,6045,4892,4403,4475
Klc4,1228,917,980,907,997,956
Klf10,2018,1553,2287,2500,1757,2021
Klf11,2127,2862,2624,2814,2166,2502
Klf12,98,254,189,117,65,104
Klf13,3772,6137,6834,5848,7871,9637
Klf14,0,0,0,8,0,9
Klf15,660,871,1120,334,1006,790
Klf16,2929,1867,2833,1847,1574,2082
Klf17,0,0,0,4,0,0
Klf2,2477,1663,1682,3748,1356,3082
Klf3,6597,6895,8997,4560,5055,4884
Klf4,69821,51047,68155,62570,43185,69988
Klf5,3675,2965,2550,4401,3821,4437
Klf6,19198,15808,18916,31509,16375,28176
Klf7,1029,971,1947,1879,1730,2062
Klf8,127,208,162,224,168,162
Klf9,4478,7184,7174,5649,7623,10016
Klhdc1,1131,1016,1300,678,727,711
Klhdc10,1761,2008,2276,1594,1920,1911
Klhdc2,1549,1419,1581,1198,1587,1129
Klhdc3,1616,1842,1746,1704,1947,1787
Klhdc4,605,609,859,793,1115,759
Klhdc7a,0,30,0,5,9,8
Klhdc7b,26,3,24,9,38,16
Klhdc8a,0,15,33,55,71,61
Klhdc8b,1291,1426,1514,1622,1971,1643
Klhdc9,0,0,0,0,16,0
Klhl1,0,0,0,0,14,0
Klhl10,0,16,21,26,12,8
Klhl11,257,298,575,512,381,448
Klhl12,1257,1307,1885,1080,1426,1133
Klhl13,134,119,64,95,77,67
Klhl14,4,0,0,0,0,0
Klhl15,859,637,742,482,671,515
Klhl18,713,730,750,606,782,896
Klhl2,2453,3282,3228,2062,2580,2222
Klhl20,921,1222,1157,781,1084,880
Klhl21,2704,2409,2664,2901,2319,3050
Klhl22,786,826,705,827,883,700
Klhl23,255,338,310,266,272,294
Klhl24,2662,2618,2963,3335,2391,2454
Klhl25,222,232,151,360,383,324
Klhl26,581,522,684,646,713,559
Klhl28,632,826,807,509,762,381
Klhl29,1911,2339,3086,1201,2083,1745
Klhl3,307,536,532,340,445,300
Klhl30,0,19,0,0,12,0
Klhl31,5,16,23,14,32,32
Klhl32,27,52,29,29,55,44
Klhl33,59,33,34,22,62,25
Klhl34,0,0,14,0,0,0
Klhl35,135,0,185,8,73,55
Klhl36,462,617,676,320,572,316
Klhl38,14,12,0,6,0,16
Klhl4,0,0,16,1,0,0
Klhl40,1,0,0,0,0,0
Klhl41,23,9,49,3,9,14
Klhl42,293,448,574,413,634,383
Klhl5,476,717,756,584,508,288
Klhl6,0,0,0,0,9,0
Klhl7,3086,3344,3454,1662,3034,1771
Klhl8,728,740,526,530,647,598
Klhl9,1036,967,1217,1210,1583,1551
Klk1,0,0,0,0,0,0
Klk10,303,261,244,1199,1383,1690
Klk11,404,388,390,476,691,815
Klk12,19,20,0,10,8,7
Klk13,15,14,60,109,102,14
Klk14,0,0,0,30,3,37
Klk15,0,0,0,0,0,0
Klk1b1,0,0,0,0,0,0
Klk1b10-ps,0,0,0,0,0,0
Klk1b11,0,0,0,0,0,0
Klk1b12-ps,0,0,0,0,0,0
Klk1b14-ps,0,0,0,0,0,0
Klk1b15-ps,0,0,0,0,0,0
Klk1b16,0,0,0,0,0,0
Klk1b18-ps,0,0,0,0,0,0
Klk1b19-ps,0,0,0,0,0,0
Klk1b2-ps,0,0,0,0,0,0
Klk1b21,0,0,0,0,0,0
Klk1b22,0,0,0,0,0,0
Klk1b23-ps,0,0,0,0,0,0
Klk1b24,0,0,0,0,0,0
Klk1b26,0,0,0,0,0,0
Klk1b27,0,0,0,0,0,0
Klk1b28-ps,0,0,0,0,0,0
Klk1b3,0,0,0,0,0,0
Klk1b4,0,0,0,0,0,0
Klk1b5,0,0,0,0,0,0
Klk1b7-ps,0,0,0,0,0,0
Klk1b8,0,0,0,0,0,0
Klk1b9,0,0,0,0,0,0
Klk2-ps,0,0,0,0,0,0
Klk4,0,0,0,0,0,0
Klk5,330,266,185,125,152,151
Klk6,0,0,0,62,63,82
Klk7,502,207,42,353,351,270
Klk8,140,115,172,195,155,163
Klk9,96,126,80,172,223,85
Klkb1,0,0,31,2,1,0
Klra1,0,0,0,0,0,0
Klra10,0,0,0,0,0,0
Klra11-ps,0,0,0,0,0,0
Klra13-ps,0,0,0,0,0,0
Klra14-ps,0,0,0,0,0,0
Klra17,0,0,0,0,0,0
Klra2,25,9,4,2,27,1
Klra3,0,0,0,0,0,0
Klra4,0,0,0,0,6,0
Klra5,0,0,0,0,0,0
Klra6,0,0,0,0,0,0
Klra7,0,0,0,0,0,0
Klra8,0,0,0,0,0,0
Klra9,0,0,0,0,0,0
Klrb1,0,0,0,0,0,0
Klrb1-ps1,0,0,0,0,0,0
Klrb1a,0,17,0,14,0,5
Klrb1b,0,14,30,2,3,9
Klrb1c,0,0,0,0,0,8
Klrb1f,0,0,0,0,0,0
Klrc1,0,0,0,0,0,0
Klrc2,0,0,0,0,0,0
Klrc3,0,0,0,0,0,0
Klrd1,0,0,0,0,0,0
Klre1,1,0,0,0,0,3
Klrg1,0,0,0,0,0,0
Klrg2,270,237,431,323,124,149
Klri1,0,0,0,0,0,0
Klri2,0,0,2,0,0,0
Klrk1,28,0,0,0,0,0
Kmo,13,2,99,8,19,7
Kmt2a,3380,6140,6851,4757,6116,5241
Kmt2b,2797,5262,5163,2692,4713,3956
Kmt2c,3664,6050,6233,4006,4977,4590
Kmt2d,4006,6467,7678,4165,5693,4446
Kmt2e,4116,6621,7345,5268,6100,6289
Kmt5a,1711,1972,2030,2157,2116,2108
Kmt5b,4070,4184,4191,3180,3572,3321
Kmt5c,771,1662,1524,889,1861,1537
Kncn,0,0,0,0,9,6
Kndc1,33,36,36,24,72,21
Kng1,13,0,0,0,0,0
Kng2,0,0,0,0,0,0
Knl1,44,183,39,393,297,229
Knop1,967,912,893,1078,1535,1092
Knstrn,67,207,63,400,319,427
Kntc1,62,180,197,468,408,303
Kpna1,1557,1478,1752,2041,1745,1927
Kpna2,953,507,557,1417,1399,1009
Kpna2-ps,0,0,10,21,72,0
Kpna3,1254,1230,1316,1954,1808,1822
Kpna4,2016,2544,3168,2868,2752,2367
Kpna6,1435,1970,2128,2084,2258,1961
Kpna7,0,0,0,0,0,0
Kpnb1,4239,4209,4569,5763,6386,5739
Kprp,167,552,11,343,358,71
Kptn,353,191,273,266,423,392
Kras,1387,2044,1807,2090,2200,1938
Krba1,1670,2802,2996,1647,2099,1743
Krcc1,1782,1554,1826,1795,1895,1504
Kremen1,3468,4293,5820,4383,4885,4694
Kremen2,624,962,964,788,1225,893
Kri1,1030,1061,1259,1004,1375,1137
Krit1,1379,1679,1867,1494,1918,1296
Krr1,867,1143,790,984,1098,971
Krt1,469,534,136,3787,1195,1223
Krt10,17320,7865,933,7390,7372,4883
Krt12,0,0,0,0,9,0
Krt13,46,23,11,10,8,1
Krt14,88700,74818,85922,138859,118389,120036
Krt15,406468,367323,442926,338913,438425,345400
Krt16,853,180,238,7953,4381,9994
Krt17,11079,5300,8279,27943,18395,29824
Krt18,8,0,21,1,0,15
Krt19,11,68,41,38,30,13
Krt2,14243,6565,805,2850,4840,3247
Krt20,7,0,42,0,0,1
Krt222,54,59,35,3,69,77
Krt23,237,6,10,55,101,23
Krt24,2569,1025,1911,2185,2318,3112
Krt25,22,23,0,0,3,25
Krt26,24,28,25,6,14,1
Krt27,31,2,63,229,185,194
Krt28,21,17,30,15,10,17
Krt31,0,11,64,10,0,9
Krt32,219,188,307,312,325,294
Krt33a,0,0,19,9,0,0
Krt33b,0,0,0,0,0,0
Krt34,0,0,0,0,0,0
Krt35,0,0,25,10,11,0
Krt36,0,0,0,0,0,0
Krt39,0,0,0,0,2,0
Krt4,0,0,0,12,5,0
Krt40,0,0,0,0,0,0
Krt42,545,35,11,2399,2066,3105
Krt5,348911,313147,392763,393112,423590,370568
Krt6a,12300,6234,9502,34107,25512,32563
Krt6b,32,2,0,710,51,325
Krt7,32,49,260,56,76,59
Krt71,104,18,81,134,187,213
Krt72,10,0,0,2,0,0
Krt73,126,0,23,907,696,803
Krt74,0,2,15,12,22,36
Krt75,272,238,693,609,644,401
Krt76,1,0,29,0,0,0
Krt77,248,604,118,147,156,24
Krt78,294,99,8,105,109,21
Krt79,240,2879,1356,328,282,492
Krt8,29,44,141,26,8,0
Krt8-ps,0,0,0,0,0,0
Krt80,10184,10444,11564,6775,6655,7394
Krt81,0,0,0,0,0,0
Krt82,0,0,0,0,0,7
Krt83,0,0,0,4,0,0
Krt84,0,1,70,28,61,7
Krt86,0,0,0,6,0,0
Krt87,27,0,0,0,28,0
Krt88,0,0,0,0,0,0
Krt9,0,12,0,8,6,0
Krt90,241,70,66,1218,781,961
Krtap1-3,0,0,0,0,0,0
Krtap1-4,0,0,0,0,0,0
Krtap1-5,0,0,0,0,0,0
Krtap10-10,0,0,0,0,0,0
Krtap10-4,0,0,0,0,0,0
Krtap11-1,0,0,11,6,15,19
Krtap12-1,0,0,0,0,0,0
Krtap13,0,0,0,0,0,0
Krtap13-1,0,0,0,0,0,8
Krtap14,0,0,0,0,0,0
Krtap15,0,0,0,0,0,0
Krtap16-1,0,6,0,0,0,0
Krtap16-3,0,0,0,0,0,0
Krtap17-1,518,282,527,50,126,57
Krtap19-1,0,0,0,0,0,0
Krtap19-2,0,0,0,0,0,0
Krtap19-3,0,0,0,0,0,0
Krtap19-4,0,0,0,0,0,0
Krtap19-5,0,0,0,0,0,0
Krtap19-9a,0,0,0,0,0,0
Krtap19-9b,0,0,0,0,0,0
Krtap2-4,0,0,0,0,0,0
Krtap20-2,0,0,0,0,0,0
Krtap21-1,0,0,0,0,0,0
Krtap22-2,0,0,0,0,0,0
Krtap24-1,0,0,0,0,0,0
Krtap26-1,0,0,0,0,0,0
Krtap27-1,0,0,0,0,0,0
Krtap28-10,0,0,0,0,0,0
Krtap28-13,0,0,0,0,0,0
Krtap29-1,0,0,0,0,0,0
Krtap3-1,0,0,0,0,0,14
Krtap3-2,14,50,20,0,0,0
Krtap3-3,0,0,0,0,0,0
Krtap31-1,0,0,0,0,0,0
Krtap31-2,0,0,0,0,0,0
Krtap4-1,0,0,0,0,0,0
Krtap4-13,0,0,0,0,0,0
Krtap4-16,0,0,0,0,0,0
Krtap4-2,0,0,0,0,0,0
Krtap4-6,0,0,0,0,0,0
Krtap4-7,0,0,0,0,0,0
Krtap4-8,0,0,0,0,0,0
Krtap4-9,0,0,0,0,0,0
Krtap5-1,0,0,0,0,0,0
Krtap5-2,0,0,0,0,0,0
Krtap5-3,0,0,0,0,0,0
Krtap5-4,0,0,0,0,0,0
Krtap5-5,22,0,0,0,0,0
Krtap6-1,0,0,0,0,0,0
Krtap6-2,0,0,0,0,0,0
Krtap6-3,0,0,0,0,0,0
Krtap6-5,0,0,0,0,0,0
Krtap7-1,0,0,0,0,0,0
Krtap8-1,0,0,0,0,0,0
Krtap9-1,0,0,0,0,0,0
Krtap9-3,0,0,0,0,0,0
Krtap9-5,0,0,0,0,0,0
Krtcap2,567,639,423,672,934,853
Krtcap3,975,1178,1248,1287,1515,1393
Krtdap,3086,1595,719,1499,757,1142
Ksr1,279,522,406,470,500,537
Ksr2,14,23,20,17,20,24
Kti12,369,293,319,427,603,377
Ktn1,4974,5303,5835,5193,5402,4377
Kxd1,975,784,911,923,1106,924
Ky,0,0,0,0,8,9
Kyat1,539,801,846,681,771,672
Kyat3,332,322,258,194,429,292
Kynu,0,32,0,1,1,14
L1cam,838,808,1186,1577,1159,1327
L1td1,0,0,2,0,0,1
L2hgdh,405,556,894,450,604,469
L3hypdh,269,291,405,313,349,269
L3mbtl1,1,22,0,0,35,42
L3mbtl2,219,312,550,248,488,348
L3mbtl3,544,736,881,795,861,1007
L3mbtl4,77,25,74,22,22,44
Lacc1,198,101,234,219,263,255
Lactb,461,298,498,381,321,364
Lactb2,166,204,191,314,360,328
Lactbl1,0,0,0,0,0,0
Lad1,2608,2958,4159,4301,4997,4570
Lag3,1886,1082,1643,1151,462,878
Lage3,683,387,624,443,645,419
Lair1,26,25,34,9,51,19
Lalba,0,0,0,0,0,0
Lama1,16,0,26,13,9,48
Lama2,17,180,0,533,310,150
Lama3,9009,9613,11140,10392,8877,9242
Lama4,128,382,357,373,320,411
Lama5,10120,19248,20633,10803,15522,12953
Lamb1,390,27,689,105,30,20
Lamb2,3669,4748,4778,4357,4679,4529
Lamb3,23346,23016,28941,16457,17244,18743
Lamc1,3062,3673,4624,3660,3429,3556
Lamc2,9266,8844,10089,10084,9155,8937
Lamc3,0,163,0,231,165,59
Lamp1,9119,8881,9854,10090,10670,9871
Lamp2,8554,7939,9686,12166,11435,10268
Lamp3,0,0,0,0,0,0
Lamp5,0,0,1,1,3,0
Lamr1-ps1,0,0,0,0,0,1
Lamtor1,1633,1556,1584,1395,1610,1118
Lamtor2,734,732,681,899,1091,1000
Lamtor3,1412,1168,1373,1391,1403,1446
Lamtor4,1082,747,936,737,633,942
Lamtor5,761,502,545,838,788,698
Lancl1,4731,5663,4964,3589,4392,3677
Lancl2,427,322,485,455,592,484
Lancl3,0,0,70,8,8,13
Lao1,0,0,0,0,0,0
Lap3,1175,1256,1451,1840,1557,1548
Laptm4a,6592,6350,6951,7921,8149,7725
Laptm4b,893,855,860,1031,869,996
Laptm5,0,309,187,0,106,142
Large1,300,435,570,591,477,445
Large2,4923,6079,5906,4857,7444,5744
Larp1,3000,4188,5117,4441,5236,5088
Larp1b,367,291,329,607,355,586
Larp4,1584,2019,2421,2229,2305,2202
Larp4b,2229,3326,2782,2722,3474,3149
Larp6,0,0,0,12,22,3
Larp7,1039,884,671,1046,1101,899
Lars,1600,1868,1834,1933,2063,1818
Lars2,9632,9984,15784,8107,9561,7866
Las1l,1510,1369,1989,1152,1469,1060
Lasp1,1072,920,1005,1489,1031,1338
Lat,0,0,0,8,17,6
Lat2,0,21,61,30,17,55
Lats1,930,1410,1473,1491,1498,1467
Lats2,1795,2063,2405,2546,2264,2669
Lax1,185,131,179,101,56,116
Layn,14,15,0,9,0,0
Lbh,367,307,466,935,656,343
Lbhd1,62,97,181,120,123,164
Lbhd2,0,0,0,15,26,26
Lbp,0,26,78,131,89,51
Lbr,2364,2218,2075,2506,2805,2543
Lbx1,26,0,0,0,0,0
Lbx2,0,0,0,5,0,8
Lca5,101,205,242,191,182,101
Lca5l,46,137,83,81,43,26
Lcat,174,228,170,59,153,109
Lce1a1,91,514,17,216,286,17
Lce1a2,34,410,0,192,148,4
Lce1b,53,322,13,151,119,16
Lce1c,67,345,25,161,90,8
Lce1d,19,309,0,119,134,7
Lce1e,22,107,0,64,58,6
Lce1f,46,120,0,130,107,19
Lce1g,13,271,0,82,82,0
Lce1h,16,199,0,57,61,22
Lce1i,14,178,0,94,50,0
Lce1j,0,92,0,10,75,0
Lce1k,27,105,0,17,10,0
Lce1l,19,363,0,32,87,9
Lce1m,330,1247,0,57,36,0
Lce3a,0,0,0,0,14,0
Lce3b,0,0,0,0,9,0
Lce3c,12,18,0,19,18,1
Lce3d,0,0,0,10,0,10
Lce3e,0,0,0,7,2,0
Lce3f,0,0,0,3,4,0
Lce6a,14,51,0,25,76,13
Lck,8,0,21,26,19,30
Lclat1,806,560,854,756,844,691
Lcmt1,686,564,399,423,443,540
Lcmt2,207,231,490,317,349,354
Lcn10,0,0,0,0,0,0
Lcn11,0,0,0,0,0,0
Lcn12,0,0,0,0,0,0
Lcn2,0,0,0,652,871,1402
Lcn3,0,0,0,0,0,0
Lcn4,0,0,0,0,0,0
Lcn5,0,0,0,0,0,0
Lcn6,0,0,0,0,0,0
Lcn8,0,0,0,0,0,0
Lcn9,0,0,0,0,0,0
Lcor,328,783,982,479,668,428
Lcorl,450,419,616,351,530,483
Lcp1,68,317,178,32,189,125
Lcp2,2,12,51,6,11,5
Lct,0,57,0,2,25,16
Lctl,0,0,0,0,11,0
Ldah,1199,1473,1386,1200,1318,1292
Ldb1,13782,18319,16352,9450,14711,9660
Ldb2,104,37,58,43,28,54
Ldb3,0,0,24,2,25,0
Ldha,8041,6120,7967,10905,10107,10052
Ldha-ps,0,0,0,2,0,0
Ldha-ps2,0,0,0,0,0,0
Ldhal6b,0,36,17,9,25,36
Ldhb,78,222,83,90,64,63
Ldhc,0,0,0,0,0,0
Ldhd,133,142,156,121,162,111
Ldlr,5220,5048,5670,4454,6571,4970
Ldlrad1,19,0,79,10,5,19
Ldlrad2,0,0,0,0,0,0
Ldlrad3,4186,4704,5993,2182,2728,2277
Ldlrad4,231,178,94,545,393,486
Ldlrap1,4219,5191,7735,3643,5046,3799
Ldoc1,0,0,0,0,0,0
Leap2,0,0,0,0,2,0
Lect2,0,0,0,0,0,0
Lef1,434,511,443,1039,1147,1079
Lefty1,379,401,375,290,308,351
Lefty2,0,26,47,6,25,28
Lekr1,64,57,71,77,80,23
Lelp1,0,0,0,0,0,0
Lemd1,34,0,22,2,6,20
Lemd2,2199,3114,2777,1940,2534,2164
Lemd3,1694,1886,1986,1857,1692,1688
Lenep,27,0,18,0,16,43
Leng1,605,535,522,485,514,481
Leng8,3979,7320,7820,3700,7632,3902
Leng9,148,99,362,156,203,182
Leo1,389,802,708,428,763,495
Lep,21,0,0,4,0,0
Lepr,0,33,28,94,41,0
Leprot,2420,2316,2531,1906,2366,2160
Leprotl1,959,992,1165,933,1124,923
Letm1,1176,1481,1689,1347,1823,1537
Letm2,307,190,375,164,183,143
Letmd1,727,634,1101,674,854,785
Lexm,0,0,0,0,0,0
Lfng,2685,3834,3724,1949,2695,2176
Lgals1,138,221,108,451,440,307
Lgals1-ps1,0,0,0,0,0,0
Lgals1-ps2,0,0,0,0,0,0
Lgals12,67,118,115,173,255,123
Lgals2,0,13,0,27,9,9
Lgals3,14206,11801,12309,11336,10704,10096
Lgals3bp,49,81,83,444,415,372
Lgals4,759,1408,1183,313,910,536
Lgals7,30827,24437,25485,27828,27036,26220
Lgals8,916,953,1245,1237,1260,982
Lgals9,685,527,624,1347,2121,1703
Lgalsl,3113,4269,4140,3442,4172,3087
Lgi1,17,38,40,9,18,7
Lgi2,0,0,0,91,27,18
Lgi3,0,0,0,0,8,0
Lgi4,5,0,18,15,23,24
Lgmn,1041,848,1110,1508,1536,1447
Lgr4,7048,9303,11712,7592,8209,8062
Lgr5,14282,16262,19066,18169,19248,15447
